#TYPE System.Management.Automation.PSCustomObject
"Text";"Number";"Year";"Title";"DocType"
"I lov om udendørs hold af svin, jf. lovbekendtgørelse nr. 874 af 29. juni 2013, foretages følgende ændringer:";"874";"2013";"lov om udendørs hold af svin";"lovbekendtgørelse"
"I lov om hold af dyr, jf. lovbekendtgørelse nr. 873 af 29. juni 2013, foretages følgende ændringer:";"873";"2013";"lov om hold af dyr";"lovbekendtgørelse"
"I lov om dyrlæger, jf. lovbekendtgørelse nr. 875 af 29. juni 2013, foretages følgende ændringer:";"875";"2013";"lov om dyrlæger";"lovbekendtgørelse"
"I lov om fødevarer, jf. lovbekendtgørelse nr. 250 af 8. marts 2013, foretages følgende ændringer:";"250";"2013";"lov om fødevarer";"lovbekendtgørelse"
"I lov om hold af heste, jf. lovbekendtgørelse nr. 251 af 8. marts 2013, foretages følgende ændringer:";"251";"2013";"lov om hold af heste";"lovbekendtgørelse"
"I økologiloven, jf. lovbekendtgørelse nr. 416 af 3. maj 2011, foretages følgende ændringer:";"416";"2011";"økologiloven";"lovbekendtgørelse"
"I lov om dyreforsøg, jf. lovbekendtgørelse nr. 253 af 8. marts 2013, foretages følgende ændring:";"253";"2013";"lov om dyreforsøg";"lovbekendtgørelse"
"I lov om indendørs hold af drægtige søer og gylte, jf. lovbekendtgørelse nr. 255 af 8. marts 2013, foretages følgende ændringer:";"255";"2013";"lov om indendørs hold af drægtige søer og gylte";"lovbekendtgørelse"
"I lov om kloning og genmodificering af dyr m.v., jf. lovbekendtgørelse nr. 259 af 8. marts 2013, foretages følgende ændring:";"259";"2013";"lov om kloning og genmodificering af dyr m.v.";"lovbekendtgørelse"
"I lov om hold af malkekvæg og afkom af malkekvæg, jf. lovbekendtgørelse nr. 260 af 8. marts 2013, foretages følgende ændringer:";"260";"2013";"lov om hold af malkekvæg og afkom af malkekvæg";"lovbekendtgørelse"
"I købeloven, jf. lovbekendtgørelse nr. 237 af 28. marts 2003, som ændret ved § 1 i lov nr. 523 af 6. juni 2007 og § 7 i lov nr. 718 af 25. juni 2010, foretages følgende ændringer:";"237";"2003";"købeloven";"lovbekendtgørelse"
"I lov om betalingstjenester og elektroniske penge, jf. lovbekendtgørelse nr. 365 af 26. april 2011, som ændret senest ved § 23 i lov nr. 639 af 12. juni 2013, foretages følgende ændringer:";"365";"2011";"lov om betalingstjenester og elektroniske penge";"lovbekendtgørelse"
"I retsplejeloven, jf. lovbekendtgørelse nr. 1139 af 24. september 2013, som ændret ved § 1 i lov nr. 1242 af 18. december 2012 og § 5 i lov nr. 1313 af 27. november 2013, foretages følgende ændring:";"1139";"2013";"retsplejeloven";"lovbekendtgørelse"
"I lov om kreditaftaler, jf. lovbekendtgørelse nr. 761 af 11. juni 2011, som ændret ved lov nr. 1243 af 18. december 2012, foretages følgende ændringer:";"761";"2011";"lov om kreditaftaler";"lovbekendtgørelse"
"I pensionsbeskatningsloven, jf. lovbekendtgørelse nr. 586 af 24. maj 2013, som ændret ved § 6 i lov nr. 513 af 7. juni 2006, foretages følgende ændring:";"586";"2013";"pensionsbeskatningsloven";"lovbekendtgørelse"
"I lov om markedsføring, jf. lovbekendtgørelse nr. 1216 af 25. september 2013, foretages følgende ændring:";"1216";"2013";"lov om markedsføring";"lovbekendtgørelse"
"I lov om vandløb, jf. lovbekendtgørelse nr. 1208 af 30. september 2013, foretages følgende ændringer:";"1208";"2013";"lov om vandløb";"lovbekendtgørelse"
"I lov om social service, jf. lovbekendtgørelse nr. 1093 af 5. september 2013, som ændret ved § 1 i lov nr. 495 af 21. maj 2013, § 8 i lov nr. 622 af 12. juni 2013 og § 1 i lov nr. 651 af 12. juni 2013, foretages følgende ændringer:";"1093";"2013";"lov om social service";"lovbekendtgørelse"
"I lov om retssikkerhed og administration på det sociale område, jf. lovbekendtgørelse nr. 983 af 8. august 2013, som ændret ved § 17 i lov nr. 639 af 12. juni 2013 og § 3 i lov nr. 651 af 12. juni 2013, foretages følgende ændringer:";"983";"2013";"lov om retssikkerhed og administration på det sociale område";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 913 af 13. juli 2010, som ændret senest ved § 1 i lov nr. 904 af 4. juli 2013, foretages følgende ændringer:";"913";"2010";"sundhedsloven";"lovbekendtgørelse"
"I lov om støtte til danske investeringer i Østlandene, jf. lovbekendtgørelse nr. 1083 af 17. september 2010, foretages følgende ændring:";"1083";"2010";"lov om støtte til danske investeringer i Østlandene";"lovbekendtgørelse"
"I lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v., jf. lovbekendtgørelse nr. 880 af 8. august 2011, som ændret senest ved § 1 i lov nr. 455 af 7. maj 2013, foretages følgende ændring:";"880";"2011";"lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v.";"lovbekendtgørelse"
"I lov om institutioner for erhvervsrettet uddannelse, jf. lovbekendtgørelse nr. 878 af 8. august 2011, som ændret senest ved § 5 i lov nr. 274 af 19. marts 2013, foretages følgende ændring:";"878";"2011";"lov om institutioner for erhvervsrettet uddannelse";"lovbekendtgørelse"
"I lov om Arbejdsgivernes Uddannelsesbidrag, jf. lovbekendtgørelse nr. 203 af 25. februar 2013, som ændret ved § 6 i lov nr. 895 af 4. juli 2013, foretages følgende ændringer:";"203";"2013";"lov om Arbejdsgivernes Uddannelsesbidrag";"lovbekendtgørelse"
"I lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v., jf. lovbekendtgørelse nr. 880 af 8. august 2011, som ændret senest ved § 1 i lov nr. 455 af 7. maj 2013, foretages følgende ændring:";"880";"2011";"lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v.";"lovbekendtgørelse"
"I lov om valg til Folketinget, jf. lovbekendtgørelse nr. 128 af 11. februar 2013, som ændret ved lov nr. 158 af 20. februar 2013 og § 4 i lov nr. 647 af 12. juni 2013, foretages følgende ændringer:";"128";"2013";"lov om valg til Folketinget";"lovbekendtgørelse"
"I lov om valg af danske medlemmer til Europa-Parlamentet, jf. lovbekendtgørelse nr. 126 af 11. februar 2013, foretages følgende ændringer:";"126";"2013";"lov om valg af danske medlemmer til Europa-Parlamentet";"lovbekendtgørelse"
"I lov om kommunernes styrelse, jf. lovbekendtgørelse nr. 971 af 25. juli 2013, som ændret ved § 9 i lov nr. 639 af 12. juni 2013, foretages følgende ændringer:";"971";"2013";"lov om kommunernes styrelse";"lovbekendtgørelse"
"I regionsloven, jf. lovbekendtgørelse nr. 972 af 25. juli 2013, foretages følgende ændringer:";"972";"2013";"regionsloven";"lovbekendtgørelse"
"I lov om kommunale og regionale valg, jf. lovbekendtgørelse nr. 127 af 11. februar 2013, foretages følgende ændringer:";"127";"2013";"lov om kommunale og regionale valg";"lovbekendtgørelse"
"I regionsloven, jf. lovbekendtgørelse nr. 972 af 25. juli 2013, foretages følgende ændringer:";"972";"2013";"regionsloven";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1403 af 7. december 2010, som ændret senest ved § 7 i lov nr. 894 af 4. juli 2013, foretages følgende ændring:";"1403";"2010";"kildeskatteloven";"lovbekendtgørelse"
"I pensionsafkastbeskatningsloven, jf. lovbekendtgørelse nr. 170 af 22. februar 2011, som ændret bl.a. ved § 15 i lov nr. 1354 af 21. december 2012 og senest ved § 7 i lov nr. 649 af 12. juni 2013, foretages følgende ændringer:";"170";"2011";"pensionsafkastbeskatningsloven";"lovbekendtgørelse"
"I pensionsbeskatningsloven, jf. lovbekendtgørelse nr. 586 af 24. maj 2013, som ændret ved § 6 i lov nr. 513 af 7. juni 2006, foretages følgende ændringer:";"586";"2013";"pensionsbeskatningsloven";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1403 af 7. december 2010, som ændret senest ved § 7 i lov nr. 894 af 4. juli 2013, foretages følgende ændring:";"1403";"2010";"kildeskatteloven";"lovbekendtgørelse"
"I arbejdsmarkedsbidragsloven, lov nr. 471 af 12. juni 2009, som ændret ved § 3 i lov nr. 1278 af 16. december 2009 og § 4 i lov nr. 1382 af 28. december 2011, foretages følgende ændring:";"471";"2009";"arbejdsmarkedsbidragsloven";"lov"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1403 af 7. december 2010, som ændret bl.a. ved § 3 i lov nr. 1560 af 21. december 2010 og senest ved § 7 i lov nr. 894 af 4. juli 2013, foretages følgende ændringer:";"1403";"2010";"kildeskatteloven";"lovbekendtgørelse"
"I selskabsskatteloven, jf. lovbekendtgørelse nr. 1082 af 14. november 2012, som ændret bl.a. ved § 2 i lov nr. 513 af 7. juni 2006 og senest ved § 2 i lov nr. 1347 af 3. december 2013, foretages følgende ændringer:";"1082";"2012";"selskabsskatteloven";"lovbekendtgørelse"
"I lov om valg til Folketinget, jf. lovbekendtgørelse nr. 107 af 8. februar 2011, som ændret ved lov nr. 251 af 21. marts 2012, lov nr. 589 af 18. juni 2012 og § 3 i lov nr. 1252 af 18. december 2012, foretages følgende ændring:";"107";"2011";"lov om valg til Folketinget";"lovbekendtgørelse"
"I lov om almene boliger m.v., jf. lovbekendtgørelse nr. 1023 af 21. august 2013, som ændret ved lov nr. 123 af 23. februar 2011, foretages følgende ændringer:";"1023";"2013";"lov om almene boliger m.v.";"lovbekendtgørelse"
"I lov om arbejdsløshedsforsikring m.v., jf. lovbekendtgørelse nr. 1101 af 12. september 2013, foretages følgende ændringer:";"1101";"2013";"lov om arbejdsløshedsforsikring m.v.";"lovbekendtgørelse"
"I lov om en aktiv beskæftigelsesindsats, jf. lovbekendtgørelse nr. 415 af 24. april 2013, som ændret ved § 1 i lov nr. 1380 af 23. december 2012, § 10 i lov nr. 493 af 21. maj 2013, § 2 i lov nr. 790 af 28. juni 2013 og § 1 i lov nr. 895 af 4. juli 2013, foretages følgende ændringer:";"415";"2013";"lov om en aktiv beskæftigelsesindsats";"lovbekendtgørelse"
"I lov om ansvaret for og styringen af den aktive beskæftigelsesindsats, jf. lovbekendtgørelse nr. 731 af 15. juni 2010, som ændret bl.a. ved § 2 i lov nr. 650 af 12. juni 2013 og senest ved § 2 i lov nr. 895 af 4. juli 2013, foretages følgende ændringer:";"731";"2010";"lov om ansvaret for og styringen af den aktive beskæftigelsesindsats";"lovbekendtgørelse"
"I lov om Arbejdsmarkedets Tillægspension, jf. lovbekendtgørelse nr. 942 af 2. oktober 2009, som ændret bl.a. ved lov nr. 117 af 17. februar 2009, § 16 i lov nr. 429 af 28. april 2010, § 5 i lov nr. 573 af 31. maj 2010, § 27 i lov nr. 639 af 14. juni 2010, § 3 i lov nr. 152 af 28. februar 2012 og § 8 i lov nr. 1380 af 23. december 2012 og senest ved § 2 i lov nr. 894 af 4. juli 2013, foretages følgende ændring:";"942";"2009";"lov om Arbejdsmarkedets Tillægspension";"lovbekendtgørelse"
"I lov om danskuddannelse til voksne udlændinge m.fl., jf. lovbekendtgørelse nr. 1010 af 16. august 2010, som ændret ved § 2 i lov nr. 462 af 18. maj 2011 og § 4 i lov nr. 418 af 12. maj 2012, foretages følgende ændringer:";"1010";"2010";"lov om danskuddannelse til voksne udlændinge m.fl.";"lovbekendtgørelse"
"I integrationsloven, jf. lovbekendtgørelse nr. 1115 af 23. september 2013, som ændret ved § 3 i lov nr. 894 af 4. juli 2013 og § 4 i lov nr. 895 af 4. juli 2013, foretages følgende ændringer:";"1115";"2013";"integrationsloven";"lovbekendtgørelse"
"I lov om betaling for visse uddannelsesaktiviteter i forbindelse med lov om en aktiv beskæftigelsesindsats m.m., jf. lovbekendtgørelse nr. 1030 af 23. august 2013, foretages følgende ændringer:";"1030";"2013";"lov om betaling for visse uddannelsesaktiviteter i forbindelse med lov om en aktiv beskæftigelsesindsats m.m.";"lovbekendtgørelse"
"I lov om kommunal udligning og generelle tilskud til kommuner, jf. lovbekendtgørelse nr. 798 af 24. juni 2013, som ændret ved § 4 i lov nr. 790 af 28. juni 2013 og § 7 i lov nr. 895 af 4. juli 2013, foretages følgende ændringer:";"798";"2013";"lov om kommunal udligning og generelle tilskud til kommuner";"lovbekendtgørelse"
"I lov om sygedagpenge, jf. lovbekendtgørelse nr. 871 af 28. juni 2013, foretages følgende ændringer:";"871";"2013";"lov om sygedagpenge";"lovbekendtgørelse"
"I barselloven, jf. lovbekendtgørelse nr. 872 af 28. juni 2013, foretages følgende ændringer:";"872";"2013";"barselloven";"lovbekendtgørelse"
"I lov om sygedagpenge, jf. lovbekendtgørelse nr. 871 af 28. juni 2013, foretages følgende ændring:";"871";"2013";"lov om sygedagpenge";"lovbekendtgørelse"
"I lov om aktiv socialpolitik, jf. lovbekendtgørelse nr. 190 af 24. februar 2012, som ændret bl.a. ved § 3 i lov nr. 1380 af 23. december 2012 og senest ved § 1 i lov nr. 894 af 4. juli 2013, foretages følgende ændringer:";"190";"2012";"lov om aktiv socialpolitik";"lovbekendtgørelse"
"I lov om en aktiv beskæftigelsesindsats, jf. lovbekendtgørelse nr. 415 af 24. april 2013, som ændret ved § 1 i lov nr. 1380 af 23. december 2012, § 10 i lov nr. 493 af 21. maj 2013, § 2 i lov nr. 790 af 28. juni 2013 og § 1 i lov nr. 895 af 4. juli 2013, foretages følgende ændringer:";"415";"2013";"lov om en aktiv beskæftigelsesindsats";"lovbekendtgørelse"
"I integrationsloven, jf. lovbekendtgørelse nr. 1115 af 23. september 2013, som ændret ved § 3 i lov nr. 894 af 4. juli 2013 og § 4 i lov nr. 895 af 4. juli 2013, foretages følgende ændringer:";"1115";"2013";"integrationsloven";"lovbekendtgørelse"
"I lov om ansvaret for og styringen af den aktive beskæftigelsesindsats, jf. lovbekendtgørelse nr. 731 af 15. juni 2010, som ændret senest ved § 2 i lov nr. 895 af 4. juli 2013, foretages følgende ændring:";"731";"2010";"lov om ansvaret for og styringen af den aktive beskæftigelsesindsats";"lovbekendtgørelse"
"I lov om varsling m.v. i forbindelse med afskedigelser af større omfang, jf. lovbekendtgørelse nr. 291 af 22. marts 2010, foretages følgende ændring:";"291";"2010";"lov om varsling m.v. i forbindelse med afskedigelser af større omfang";"lovbekendtgørelse"
"I lov om finansiel virksomhed, jf. lovbekendtgørelse nr. 948 af 2. juli 2013, som ændret bl.a. ved § 2 i lov nr. 617 af 12. juni 2013 og senest ved § 3 i lov nr. 1367 af 10. december 2013, foretages følgende ændringer:";"948";"2013";"lov om finansiel virksomhed";"lovbekendtgørelse"
"I lov om værdipapirhandel m.v., jf. lovbekendtgørelse nr. 982 af 6. august 2013, som ændret ved § 2 i lov nr. 1287 af 19. december 2012 og § 27 i lov nr. 639 af 12. juni 2013, foretages følgende ændringer:";"982";"2013";"lov om værdipapirhandel m.v.";"lovbekendtgørelse"
"I lov om finansiel stabilitet, jf. lovbekendtgørelse nr. 875 af 15. september 2009, som ændret bl.a. ved § 1 i lov nr. 721 af 25. juni 2010 og § 4 i lov nr. 273 af 27. marts 2012 og senest ved § 16 i lov nr. 1287 af 19. december 2012, foretages følgende ændringer:";"875";"2009";"lov om finansiel stabilitet";"lovbekendtgørelse"
"I lov om tinglysning, jf. lovbekendtgørelse nr. 158 af 9. marts 2006, som ændret senest ved § 3 i lov nr. 519 af 28. maj 2013, foretages følgende ændringer:";"158";"2006";"lov om tinglysning";"lovbekendtgørelse"
"I lov om erhvervsakademier for videregående uddannelser, jf. lovbekendtgørelse nr. 214 af 27. februar 2013, foretages følgende ændringer:";"214";"2013";"lov om erhvervsakademier for videregående uddannelser";"lovbekendtgørelse"
"I lov om professionshøjskoler for videregående uddannelser, jf. lovbekendtgørelse nr. 215 af 27. februar 2013, foretages følgende ændringer:";"215";"2013";"lov om professionshøjskoler for videregående uddannelser";"lovbekendtgørelse"
"I lov om hold af dyr, jf. lovbekendtgørelse nr. 873 af 29. juni 2013, som ændret ved § 7 i lov nr. 1459 af 17. december 2013, foretages følgende ændringer:";"873";"2013";"lov om hold af dyr";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 863 af 25. juni 2013, som ændret ved lov nr. 572 af 31. maj 2010 foretages følgende ændringer:";"863";"2013";"udlændingeloven";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 863 af 25. juni 2013, som ændret ved lov nr. 572 af 31. maj 2010, foretages følgende ændringer:";"863";"2013";"udlændingeloven";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 863 af 25. juni 2013, som ændret ved lov nr. 572 af 31. maj 2010, foretages følgende ændringer:";"863";"2013";"udlændingeloven";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1403 af 7. december 2010, som ændret bl.a. ved § 2 i lov nr. 430 af 1. maj 2013 og senest ved § 7 i lov nr. 894 af 4. juli 2013, foretages følgende ændringer:";"1403";"2010";"kildeskatteloven";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 863 af 25. juni 2013, som ændret ved lov nr. 572 af 31. maj 2010, foretages følgende ændringer:";"863";"2013";"udlændingeloven";"lovbekendtgørelse"
"I straffeloven, jf. lovbekendtgørelse nr. 1028 af 22. august 2013, foretages følgende ændring:";"1028";"2013";"straffeloven";"lovbekendtgørelse"
"I retsplejeloven, jf. lovbekendtgørelse nr. 1139 af 24. september 2013, som ændret ved § 1 i lov nr. 1242 af 18. december 2012 og § 5 i lov nr. 1313 af 27. november 2013, foretages følgende ændringer:";"1139";"2013";"retsplejeloven";"lovbekendtgørelse"
"I forældelsesloven, jf. lovbekendtgørelse nr. 1063 af 28. august 2013, foretages følgende ændringer:";"1063";"2013";"forældelsesloven";"lovbekendtgørelse"
"I lov om våben og eksplosivstoffer, jf. lovbekendtgørelse nr. 1005 af 22. oktober 2012, som ændret ved § 1 i lov nr. 431 af 1. maj 2013, foretages følgende ændringer:";"1005";"2012";"lov om våben og eksplosivstoffer";"lovbekendtgørelse"
"I forvaltningsloven, jf. lovbekendtgørelse nr. 988 af 9. oktober 2012, som ændret ved § 1 i lov nr. 638 af 12. juni 2013, foretages følgende ændring:";"988";"2012";"forvaltningsloven";"lovbekendtgørelse"
"I medieansvarsloven, jf. lovbekendtgørelse nr. 85 af 9. februar 1998, som ændret ved § 25 i lov nr. 433 af 31. maj 2000 og § 2 i lov nr. 1404 af 21. december 2005, foretages følgende ændringer:";"85";"1998";"medieansvarsloven";"lovbekendtgørelse"
"I lov om radio- og fjernsynsvirksomhed, jf. lovbekendtgørelse nr. 1188 af 23. september 2013, foretages følgende ændringer:";"1188";"2013";"lov om radio- og fjernsynsvirksomhed";"lovbekendtgørelse"
"I lov om vandløb, jf. lovbekendtgørelse nr. 1208 af 30. september 2013, foretages følgende ændringer:";"1208";"2013";"lov om vandløb";"lovbekendtgørelse"
"I lov om naturbeskyttelse, jf. lovbekendtgørelse nr. 951 af 3. juli 2013, foretages følgende ændringer:";"951";"2013";"lov om naturbeskyttelse";"lovbekendtgørelse"
"I lov om planlægning, jf. lovbekendtgørelse nr. 587 af 27. maj 2013, foretages følgende ændringer:";"587";"2013";"lov om planlægning";"lovbekendtgørelse"
"I lov om vandforsyning m.v., jf. lovbekendtgørelse nr. 1199 af 30. september 2013, foretages følgende ændringer:";"1199";"2013";"lov om vandforsyning m.v.";"lovbekendtgørelse"
"I lov om vurdering og styring af oversvømmelsesrisikoen fra vandløb og søer, jf. lovbekendtgørelse nr. 950 af 3. juli 2013, foretages følgende ændringer:";"950";"2013";"lov om vurdering og styring af oversvømmelsesrisikoen fra vandløb og søer";"lovbekendtgørelse"
"I lov om vandløb, jf. lovbekendtgørelse nr. 1208 af 30. september 2013, som ændret ved § 2 i lov nr. 1461 af 17. december 2013, foretages følgende ændringer:";"1208";"2013";"lov om vandløb";"lovbekendtgørelse"
"I lov om miljøbeskyttelse, jf. lovbekendtgørelse nr. 879 af 26. juni 2010, som ændret bl.a. ved § 2 i lov nr. 484 af 11. maj 2010 og senest ved § 6 i lov nr. 622 af 12. juni 2013, foretages følgende ændringer:";"879";"2010";"lov om miljøbeskyttelse";"lovbekendtgørelse"
"I lov om råstoffer, jf. lovbekendtgørelse nr. 657 af 27. maj 2013, foretages følgende ændring:";"657";"2013";"lov om råstoffer";"lovbekendtgørelse"
"I lov om naturbeskyttelse, jf. lovbekendtgørelse nr. 951 af 3. juli 2013, foretages følgende ændring:";"951";"2013";"lov om naturbeskyttelse";"lovbekendtgørelse"
"I lov om planlægning, jf. lovbekendtgørelse nr. 587 af 27. maj 2013, foretages følgende ændringer:";"587";"2013";"lov om planlægning";"lovbekendtgørelse"
"I lov om nationalparker, jf. lovbekendtgørelse nr. 946 af 3. juli 2013, foretages følgende ændringer:";"946";"2013";"lov om nationalparker";"lovbekendtgørelse"
"I lov om Natur- og Miljøklagenævnet, jf. lovbekendtgørelse nr. 736 af 14. juni 2013, foretages følgende ændring:";"736";"2013";"lov om Natur- og Miljøklagenævnet";"lovbekendtgørelse"
"I lov om forurenet jord, jf. lovbekendtgørelse nr. 1427 af 21. december 2009, som ændret senest ved lov nr. 490 af 21. maj 2013, foretages følgende ændringer:";"1427";"2009";"lov om forurenet jord";"lovbekendtgørelse"
"I miljømålsloven, jf. lovbekendtgørelse nr. 932 af 24. september 2009, som ændret bl.a. ved § 5 i lov nr. 1384 af 28. december 2011 og senest ved lov nr. 514 af 27. maj 2013, foretages følgende ændringer:";"932";"2009";"miljømålsloven";"lovbekendtgørelse"
"I lov om forpligtende kommunale samarbejder, jf. lovbekendtgørelse nr. 990 af 8. august 2013, som ændret senest ved § 8 i lov nr. 895 af 4. juli 2013, foretages følgende ændringer:";"990";"2013";"lov om forpligtende kommunale samarbejder";"lovbekendtgørelse"
"I regionsloven, jf. lovbekendtgørelse nr. 972 af 25. juli 2013, som ændret ved § 2 i lov nr. 1470 af 17. december 2013 og lov nr. 1471 af 17. december 2013, foretages følgende ændring:";"972";"2013";"regionsloven";"lovbekendtgørelse"
"I lov om social service, jf. lovbekendtgørelse nr. 1093 af 5. september 2013, som ændret ved § 1 i lov nr. 495 af 21. maj 2013, § 8 i lov nr. 622 af 12. juni 2013 og § 1 i lov nr. 651 af 12. juni 2013, foretages følgende ændring:";"1093";"2013";"lov om social service";"lovbekendtgørelse"
"I skattekontrolloven, jf. lovbekendtgørelse nr. 1264 af 31. oktober 2013, som ændret ved § 8 i lov nr. 118 af 7. februar 2012, § 3 i lov nr. 926 af 18. september 2012, § 1 i lov nr. 1354 af 21. december 2012 og § 10 i lov nr. 649 af 12. juni 2013, foretages følgende ændringer:";"1264";"2013";"skattekontrolloven";"lovbekendtgørelse"
"I chokoladeafgiftsloven, jf. lovbekendtgørelse nr. 752 af 10. juni 2013, foretages følgende ændringer:";"752";"2013";"chokoladeafgiftsloven";"lovbekendtgørelse"
"I lov om kuldioxidafgift af visse energiprodukter, jf. lovbekendtgørelse nr. 321 af 4. april 2011, som ændret bl.a. ved § 5 i lov nr. 722 af 25. juni 2010 og senest ved § 2 i lov nr. 903 af 4. juli 2013, foretages følgende ændring:";"321";"2011";"lov om kuldioxidafgift af visse energiprodukter";"lovbekendtgørelse"
"I lov om forskellige forbrugsafgifter, jf. lovbekendtgørelse nr. 56 af 29. januar 2008, som ændret senest ved § 1 i lov nr. 924 af 18. september 2012, foretages følgende ændring:";"56";"2008";"lov om forskellige forbrugsafgifter";"lovbekendtgørelse"
"I lov om afgift af naturgas og bygas, jf. lovbekendtgørelse nr. 312 af 1. april 2011, som ændret senest ved § 4 i lov nr. 903 af 4. juli 2013, foretages følgende ændringer:";"312";"2011";"lov om afgift af naturgas og bygas";"lovbekendtgørelse"
"I lov om energiafgift af mineralolieprodukter m.v., jf. lovbekendtgørelse nr. 313 af 1. april 2011, som ændret senest ved § 6 i lov nr. 903 af 4. juli 2013, foretages følgende æn­drin­ger:";"313";"2011";"lov om energiafgift af mineralolieprodukter m.v.";"lovbekendtgørelse"
