#TYPE System.Management.Automation.PSCustomObject
"Text";"Number";"Year";"Title";"DocType"
"I lov om arbejdsløshedsforsikring m.v., jf. lovbekendtgørelse nr. 574 af 27. maj 2010, som ændret bl.a. ved lov nr. 118 af 17. februar 2009 og senest ved lov nr. 912 af 13. juli 2010, foretages følgende ændringer:";"574";"2010";"lov om arbejdsløshedsforsikring m.v.";"lovbekendtgørelse"
"I lov om fleksydelse, jf. lovbekendtgørelse nr. 871 af 6. juli 2007, som ændret ved § 23 i lov nr. 523 af 6. juni 2007, § 2 i lov nr. 108 af 26. februar 2008, § 5 i lov nr. 1336 af 19. december 2008 og § 6 i lov nr. 429 af 24. april 2010, foretages følgende ændringer:";"871";"2007";"lov om fleksydelse";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 1061 af 18. august 2010, som ændret senest ved lov nr. 572 af 31. maj 2010, foretages følgende ændringer:";"1061";"2010";"udlændingeloven";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 1061 af 18. august 2010, som ændret ved § 3, nr. 2, 3, 22 og 24-26, i lov nr. 1511 af 27. december 2009, § 2, nr. 1-4 og 6, i lov nr. 400 af 21. april 2010 og § 1, nr. 6, i lov nr. 572 af 31. maj 2010, foretages følgende ændringer:";"1061";"2010";"udlændingeloven";"lovbekendtgørelse"
"I integrationsloven, jf. lovbekendtgørelse nr. 1062 af 20. august 2010, foretages følgende ændring:";"1062";"2010";"integrationsloven";"lovbekendtgørelse"
"I lov om valg af danske medlemmer til Europa-Parlamentet, jf. lovbekendtgørelse nr. 143 af 24. februar 2009, foretages følgende ændringer:";"143";"2009";"lov om valg af danske medlemmer til Europa-Parlamentet";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 913 af 13. juli 2010, foretages følgende ændringer:";"913";"2010";"sundhedsloven";"lovbekendtgørelse"
"I lov om lån til betaling af ejendomsskatter, jf. lovbekendtgørelse nr. 1007 af 26. oktober 2009, foretages følgende ændringer:";"1007";"2009";"lov om lån til betaling af ejendomsskatter";"lovbekendtgørelse"
"I straffeloven, jf. lovbekendtgørelse nr. 1235 af 26. oktober 2010, som ændret ved § 11 i lov nr. 718 af 25. juni 2010, foretages følgende ændringer:";"1235";"2010";"straffeloven";"lovbekendtgørelse"
"I lov om rettens pleje, jf. lovbekendtgørelse nr. 1237 af 26. oktober 2010, som ændret ved § 1 i lov nr. 404 af 21. april 2010 og § 2 i lov nr. 718 af 25. juni 2010, foretages følgende ændringer:";"1237";"2010";"lov om rettens pleje";"lovbekendtgørelse"
"I lov om retsafgifter, jf. lovbekendtgørelse nr. 936 af 8. september 2006, som ændret bl.a. ved § 7 i lov nr. 539 af 8. juni 2006 og § 2 i lov nr. 168 af 12. marts 2008 og senest ved § 3 i lov nr. 718 af 25. juni 2010, foretages følgende ændringer:";"936";"2006";"lov om retsafgifter";"lovbekendtgørelse"
"I færdselsloven, jf. lovbekendtgørelse nr. 1320 af 28. november 2010, som ændret ved § 2 i lov nr. 1338 af 19. december 2008 og § 1 i lov nr. 716 af 25. juni 2010, foretages følgende ændringer:";"1320";"2010";"færdselsloven";"lovbekendtgørelse"
"I straffeloven, jf. lovbekendtgørelse nr. 1235 af 26. oktober 2010, som ændret ved § 11 i lov nr. 718 af 25. juni 2010, foretages følgende ændringer:";"1235";"2010";"straffeloven";"lovbekendtgørelse"
"I lov om rettens pleje, jf. lovbekendtgørelse nr. 1237 af 26. oktober 2010, som ændret ved § 1 i lov nr. 404 af 21. april 2010 og § 2 i lov nr. 718 af 25. juni 2010, foretages følgende ændringer:";"1237";"2010";"lov om rettens pleje";"lovbekendtgørelse"
"I lov om finansiel virksomhed, jf. lovbekendtgørelse nr. 1125 af 23. september 2010, som ændret ved § 2 i lov nr. 512 af 17. juni 2008, § 1 i lov nr. 579 af 1. juni 2010 og § 23 i lov nr. 718 af 25. juni 2010, foretages følgende ændringer:";"1125";"2010";"lov om finansiel virksomhed";"lovbekendtgørelse"
"I lov om forebyggende foranstaltninger mod hvidvask af udbytte og finansiering af terrorisme, jf. lovbekendtgørelse nr. 806 af 6. august 2009, som ændret ved § 9 i lov nr. 579 af 1. juni 2010, foretages følgende ændringer:";"806";"2009";"lov om forebyggende foranstaltninger mod hvidvask af udbytte og finansiering af terrorisme";"lovbekendtgørelse"
"I lov om varmeforsyning, jf. lovbekendtgørelse nr. 347 af 17. maj 2005, som ændret senest ved § 4 i lov nr. 622 af 11. juni 2010, foretages følgende ændring:";"347";"2005";"lov om varmeforsyning";"lovbekendtgørelse"
"I lov om vandforsyning m.v., jf. lovbekendtgørelse nr. 635 af 7. juni 2010, som ændret ved § 13 i lov nr. 484 af 11. maj 2010 og § 46 i lov nr. 718 af 25. juni 2010, foretages følgende ændring:";"635";"2010";"lov om vandforsyning m.v.";"lovbekendtgørelse"
"I lov om miljøbeskyttelse, jf. lovbekendtgørelse nr. 879 af 26. juni 2010, som ændret senest ved lov nr. 1387 og 1388 begge af 14. december 2010, foretages følgende ændring:";"879";"2010";"lov om miljøbeskyttelse";"lovbekendtgørelse"
"I lov om forurenet jord, jf. lovbekendtgørelse nr. 1427 af 4. december 2009, som ændret ved § 3 i lov nr. 1151 af 17. december 2003 og § 16 i lov nr. 484 af 11. maj 2010, foretages følgende ændring:";"1427";"2009";"lov om forurenet jord";"lovbekendtgørelse"
"I lov om finansiel virksomhed, jf. lovbekendtgørelse nr. 1125 af 23. september 2010, som ændret ved § 2 i lov nr. 512 af 17. juni 2008, § 1 i lov nr. 579 af 1. juni 2010 og § 23 i lov nr. 718 af 25. juni 2010, foretages følgende ændringer:";"1125";"2010";"lov om finansiel virksomhed";"lovbekendtgørelse"
"I lov om forebyggende foranstaltninger mod hvidvask af udbytte og finansiering af terrorisme, jf. lovbekendtgørelse nr. 806 af 6. august 2009, som ændret ved § 9 i lov nr. 579 af 1. juni 2010, foretages følgende ændringer:";"806";"2009";"lov om forebyggende foranstaltninger mod hvidvask af udbytte og finansiering af terrorisme";"lovbekendtgørelse"
"I lov om værdipapirhandel m.v., jf. lovbekendtgørelse nr. 959 af 11. august 2010, som ændret ved § 22 i lov nr. 718 af 25. juni 2010, foretages følgende ændringer:";"959";"2010";"lov om værdipapirhandel m.v.";"lovbekendtgørelse"
"I lov om en garantifond for indskydere og investorer, jf. lovbekendtgørelse nr. 794 af 20. august 2009, som ændret bl.a. ved § 1 i lov nr. 338 af 1. maj 2009, § 30 i lov nr. 718 af 25. juni 2010 og senest ved § 3 i lov nr. 721 af 25. juni 2010, foretages følgende ændringer:";"794";"2009";"lov om en garantifond for indskydere og investorer";"lovbekendtgørelse"
"I lov om forsikringsformidling, jf. lovbekendtgørelse nr. 930 af 18. september 2008, som ændret ved § 9 i lov nr. 392 af 25. maj 2009, § 7 i lov nr. 579 af 1. juni 2010 og § 27 i lov nr. 718 af 25. juni 2010, foretages følgende ændringer:";"930";"2008";"lov om forsikringsformidling";"lovbekendtgørelse"
"I lov om arbejdsskadesikring, jf. lovbekendtgørelse nr. 848 af 7. september 2009, som ændret ved § 3 i lov nr. 1272 af 16. december 2009, § 12 i lov nr. 579 af 1. juni 2010, § 1 i lov nr. 700 af 25. juni 2010 og § 18 i lov nr. 718 af 25. juni 2010, foretages følgende ændringer:";"848";"2009";"lov om arbejdsskadesikring";"lovbekendtgørelse"
"I lov om markedsføring, jf. lovbekendtgørelse nr. 839 af 31. august 2009, som ændret ved § 2 i lov nr. 535 af 26. maj 2010 og lov nr. 719 af 25. juni 2010, foretages følgende ændring:";"839";"2009";"lov om markedsføring";"lovbekendtgørelse"
"I møntloven, lov nr. 817 af 21. december 1988, foretages følgende ændringer:";"817";"1988";"møntloven";"lov"
"I lov om finansiel stabilitet, jf. lovbekendtgørelse nr. 875 af 15. september 2009, som ændret ved § 14 i lov nr. 516 af 12. juni 2009, § 7 i lov nr. 1273 af 16. december 2009 og § 1 i lov nr. 721 af 25. juni 2010, foretages følgende ændring:";"875";"2009";"lov om finansiel stabilitet";"lovbekendtgørelse"
"I lov om en garantifond for skadesforsikringsselskaber, jf. lovbekendtgørelse nr. 419 af 1. maj 2007, foretages følgende ændring:";"419";"2007";"lov om en garantifond for skadesforsikringsselskaber";"lovbekendtgørelse"
"I lov om realkreditlån og realkreditobligationer m.v., jf. lovbekendtgørelse nr. 1261 af 15. november 2010, som ændret ved § 31 i lov nr. 718 af 25. juni 2010, foretages følgende ændring:";"1261";"2010";"lov om realkreditlån og realkreditobligationer m.v.";"lovbekendtgørelse"
"I lov om et skibsfinansieringsinstitut, jf. lovbekendtgørelse nr. 1376 af 10. december 2007, som ændret ved § 12 i lov nr. 516 af 12. juni 2009, § 3 i lov nr. 579 af 1. juni 2010, § 32 i lov nr. 718 af 25. juni 2010 og § 17 i lov nr. 724 af 25. juni 2010, foretages følgende ændring:";"1376";"2007";"lov om et skibsfinansieringsinstitut";"lovbekendtgørelse"
"I toldloven, jf. lovbekendtgørelse nr. 867 af 13. september 2005, som ændret bl.a. ved lov nr. 1573 af 20. december 2006 og senest ved § 42 i lov nr. 718 af 25. juni 2010, foretages følgende ændringer:";"867";"2005";"toldloven";"lovbekendtgørelse"
"I lov om påligningen af indkomstskat til staten (ligningsloven), jf. lovbekendtgørelse nr. 1365 af 29. november 2010, som ændret senest ved § 38 i lov nr. 698 af 25. juni 2010, foretages følgende ændring:";"1365";"2010";"lov om påligningen af indkomstskat til staten (ligningsloven)";"lovbekendtgørelse"
"I lov om indkomstskat for personer m.v. (personskatteloven), jf. lovbekendtgørelse nr. 959 af 19. september 2006, som ændret senest ved § 1 i lov nr. 725 af 25. juni 2010, foretages følgende ændring:";"959";"2006";"lov om indkomstskat for personer m.v. (personskatteloven)";"lovbekendtgørelse"
"I lov om påligningen af indkomstskat til staten (ligningsloven), jf. lovbekendtgørelse nr. 1365 af 29. november 2010, som ændret senest ved § 38 i lov nr. 698 af 25. juni 2010, foretages følgende ændringer:";"1365";"2010";"lov om påligningen af indkomstskat til staten (ligningsloven)";"lovbekendtgørelse"
"I lov om beskatning af fortjeneste ved afståelse af fast ejendom (ejendomsavancebeskatningsloven), jf. lovbekendtgørelse nr. 891 af 17. august 2006, som ændret senest ved § 4 i lov nr. 725 af 26. juni 2010, foretages følgende ændringer:";"891";"2006";"lov om beskatning af fortjeneste ved afståelse af fast ejendom (ejendomsavancebeskatningsloven)";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1086 af 14. november 2005, som ændret bl.a. ved § 1 i lov nr. 531 af 17. juni 2008, § 3 i lov nr. 462 af 12. juni 2009 og § 1 i lov nr. 521 af 12. juni 2009 og senest ved § 6 i lov nr. 724 af 25. juni 2010, foretages følgende ændringer:";"1086";"2005";"kildeskatteloven";"lovbekendtgørelse"
"I skattekontrolloven, jf. lovbekendtgørelse nr. 1126 af 24. november 2005, som ændret bl.a. ved § 17 i lov nr. 404 af 8. maj 2006, § 2 i lov nr. 1582 af 20. december 2006, § 9 i lov nr. 1534 af 19. december 2007, § 2 i lov nr. 527 af 17. juni 2008, § 2 i lov nr. 462 af 12. juni 2009, § 6 i lov nr. 521 af 12. juni 2009, § 10 i lov nr. 1278 af 16. december 2009 og § 3 i lov nr. 474 af 7. maj 2010 og senest ved § 12 i lov nr. 724 af 26. juni 2010, foretages følgende ændringer:";"1126";"2005";"skattekontrolloven";"lovbekendtgørelse"
"I pensionsafkastbeskatningsloven, lov nr. 1535 af 19. december 2007, som ændret bl.a. ved § 1 i lov nr. 1339 af 19. december 2008, § 1 lov nr. 1278 af 16. december 2009 og § 4 i lov nr. 1263 af 16. december 2009 og senest ved § 8 i lov nr. 724 af 25. juni 2010, foretages følgende ændringer:";"1535";"2007";"pensionsafkastbeskatningsloven";"lov"
"I lov om beskatningen af pensionsordninger m.v. (pensionsbeskatningsloven), jf. lovbekendtgørelse nr. 1246 af 15. oktober 2010, som ændret ved § 6 i lov nr. 513 af 7. juni 2006, foretages følgende ændringer:";"1246";"2010";"lov om beskatningen af pensionsordninger m.v. (pensionsbeskatningsloven)";"lovbekendtgørelse"
"I lov om den skattemæssige behandling af gevinst og tab ved afståelse af aktier m.v. (aktieavancebeskatningsloven), jf. lovbekendtgørelse nr. 89 af 25. januar 2010, som ændret ved § 3 i lov nr. 724 af 25. juni 2010, foretages følgende ændringer:";"89";"2010";"lov om den skattemæssige behandling af gevinst og tab ved afståelse af aktier m.v. (aktieavancebeskatningsloven)";"lovbekendtgørelse"
"I lov om beskatning af medlemmer af kontoførende investeringsforeninger, jf. lovbekendtgørelse nr. 471 af 23. maj 2006, som ændret senest ved § 10 i lov nr. 525 af 12. juni 2009, foretages følgende ændring:";"471";"2006";"lov om beskatning af medlemmer af kontoførende investeringsforeninger";"lovbekendtgørelse"
"I lov om indkomstskat for personer m.v. (personskatteloven), jf. lovbekendtgørelse nr. 959 af 19. september 2006, som ændret bl.a. ved lov nr. 1389 af 21. december 2009 og § 9 i lov nr. 724 af 25. juni 2010 og senest ved § 1 i lov nr. 725 af 25. juni 2010, foretages følgende ændring:";"959";"2006";"lov om indkomstskat for personer m.v. (personskatteloven)";"lovbekendtgørelse"
"I lov om påligningen af indkomstskat til staten (ligningsloven), jf. lovbekendtgørelse nr. 1365 af 29. november 2010, som ændret bl.a. ved § 1 i lov nr. 519 af 12. juni 2009 og senest ved § 38 i lov nr. 698 af 25. juni 2010, foretages følgende ændring:";"1365";"2010";"lov om påligningen af indkomstskat til staten (ligningsloven)";"lovbekendtgørelse"
"I lov om afgift af elektricitet, jf. lovbekendtgørelse nr. 421 af 3. maj 2006, som ændret bl.a. ved § 2 i lov nr. 1536 af 19. december 2007, § 1 i lov nr. 528 af 17. juni 2008, § 1 i lov nr. 527 af 12. juni 2009 og § 1 i lov nr. 1384 af 21. december 2009 og senest ved § 1 i lov nr. 722 af 25. juni 2010, foretages følgende ændringer:";"421";"2006";"lov om afgift af elektricitet";"lovbekendtgørelse"
"I lov om afgift af naturgas og bygas, jf. lovbekendtgørelse nr. 298 af 3. april 2006, som ændret bl.a. ved § 3 i lov nr. 1536 af 19. december 2007, § 4 i lov nr. 524 af 17. juni 2008, § 2 i lov nr. 528 af 17. juni 2008, § 11 i lov nr. 461 af 12. juni 2009, § 2 i lov nr. 527 af 12. juni 2009 og § 2 i lov nr. 1384 af 21. december 2009 og senest ved § 2 i lov nr. 722 af 25. juni 2010, foretages følgende ændringer:";"298";"2006";"lov om afgift af naturgas og bygas";"lovbekendtgørelse"
"I lov om energiafgift af mineralolieprodukter m.v., jf. lovbekendtgørelse nr. 297 af 3. april 2006, som ændret bl.a. ved § 1 i lov nr. 1536 af 19. december 2007, § 2 i lov nr. 524 af 17. juni 2008, § 5 i lov nr. 528 af 17. juni 2008, § 10 i lov nr. 461 af 12. juni 2009, § 4 i lov nr. 527 af 12. juni 2009, § 4 i lov nr. 1384 af 21. december 2009, § 1 i lov nr. 1385 af 21. december 2009 og § 4 i lov nr. 722 af 25. juni 2010 og senest ved § 6 i lov nr. 1361 af 8. december 2010, foretages følgende ændringer:";"297";"2006";"lov om energiafgift af mineralolieprodukter m.v.";"lovbekendtgørelse"
"I lov om kuldioxidafgift af visse energiprodukter, jf. lovbekendtgørelse nr. 889 af 17. august 2006, som ændret bl.a. ved § 5 i lov nr. 1536 af 19. december 2007, § 3 i lov nr. 524 af 17. juni 2008, § 4 i lov nr. 528 af 17. juni 2008, § 6 i lov nr. 461 af 12. juni 2009, § 5 i lov nr. 527 af 12. juni 2009 og § 5 i lov nr. 1384 af 21. december 2009 og senest ved § 5 i lov nr. 722 af 25. juni 2010, foretages følgende ændringer:";"889";"2006";"lov om kuldioxidafgift af visse energiprodukter";"lovbekendtgørelse"
"I lov om merværdiafgift (momsloven), jf. lovbekendtgørelse nr. 966 af 14. oktober 2005, som ændret bl.a. ved § 1 i lov nr. 408 af 8. maj 2006, § 1 i lov nr. 517 af 7. juni 2006, § 1 i lov nr. 524 af 17. juni 2008, lov nr. 525 af 17. juni 2008, § 3 i lov nr. 1344 af 19. december 2008, § 1 i lov nr. 520 af 12. juni 2009 og lov nr. 1134 af 4. december 2009 og senest ved § 2 i lov nr. 1361 af 8. december 2010, foretages følgende ændringer:";"966";"2005";"lov om merværdiafgift (momsloven)";"lovbekendtgørelse"
"I lov om registreringsafgift af motorkøretøjer m.v. (registreringsafgiftsloven), jf. lovbekendtgørelse nr. 1112 af 21. september 2010, som ændret ved § 4 i lov nr. 1338 af 19. december 2008, § 39 i lov nr. 718 af 25. juni 2010 og § 10 i lov nr. 1361 af 8. december 2010, foretages følgende ændringer:";"1112";"2010";"lov om registreringsafgift af motorkøretøjer m.v. (registreringsafgiftsloven)";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1086 af 14. november 2005, som ændret bl.a. ved § 1 i lov nr. 522 af 17. juni 2008, § 3 i lov nr. 462 af 12. juni 2009, § 1 i lov nr. 521 af 12. juni 2009 og § 7 i lov nr. 1278 af 16. december 2009 og senest ved § 2 i lov nr. 723 af 25. juni 2010 og § 6 i lov nr. 724 af 25. juni 2010, foretages følgende ændringer:";"1086";"2005";"kildeskatteloven";"lovbekendtgørelse"
"I lov om påligningen af indkomstskat til staten (ligningsloven), jf. lovbekendtgørelse nr. 1365 af 29. november 2010, som ændret senest ved § 38 i lov nr. 698 af 25. juni 2010, foretages følgende ændring:";"1365";"2010";"lov om påligningen af indkomstskat til staten (ligningsloven)";"lovbekendtgørelse"
"I lov om statens voksenuddannelsesstøtte (SVU), jf. lovbekendtgørelse nr. 554 af 8. juni 2009, som ændret ved lov nr. 727 af 25. juni 2010, foretages følgende ændringer:";"554";"2009";"lov om statens voksenuddannelsesstøtte (SVU)";"lovbekendtgørelse"
"I lov om befordringsrabat til studerende ved videregående uddannelser, jf. lovbekendtgørelse nr. 353 af 14. marts 2007, som ændret ved § 33 i lov nr. 551 af 6. juni 2007, § 3 i lov nr. 208 af 31. marts 2008 og § 3 i lov nr. 78 af 27. januar 2010, foretages følgende ændringer:";"353";"2007";"lov om befordringsrabat til studerende ved videregående uddannelser";"lovbekendtgørelse"
"I lov om befordringsrabat til uddannelsessøgende i ungdomsuddannelser m.v., jf. lovbekendtgørelse nr. 170 af 24. februar 2009, foretages følgende ændringer:";"170";"2009";"lov om befordringsrabat til uddannelsessøgende i ungdomsuddannelser m.v.";"lovbekendtgørelse"
"I lov om statens uddannelsesstøtte (SU-loven), jf. lovbekendtgørelse nr. 661 af 29. juni 2009, som ændret ved lov nr. 1524 af 27. december 2009, § 1 i lov nr. 78 af 27. januar 2010, og lov nr. 581 af 1. juni 2010, foretages følgende ændring:";"661";"2009";"lov om statens uddannelsesstøtte (SU-loven)";"lovbekendtgørelse"
"I lov om folkeskolen, jf. lovbekendtgørelse nr. 998 af 16. august 2010, foretages følgende ændringer:";"998";"2010";"lov om folkeskolen";"lovbekendtgørelse"
