#TYPE System.Management.Automation.PSCustomObject
"Text";"Number";"Year";"Title";"DocType"
"I lov om fleksydelse, jf. lovbekendtgørelse nr. 871 af 6. juli 2007, som ændret bl.a. ved § 2 i lov nr. 108 af 26. februar 2008 og senest ved § 3 i lov nr. 1540 af 21. december 2010, foretages følgende ændringer:";"871";"2007";"lov om fleksydelse";"lovbekendtgørelse"
"I lov om Arbejdsgivernes Elevrefusion, jf. lovbekendtgørelse nr. 160 af 28. februar 2011, som ændret ved § 23 i lov nr. 639 af 14. juni 2010, foretages følgende ændringer:";"160";"2011";"lov om Arbejdsgivernes Elevrefusion";"lovbekendtgørelse"
"I lov om erhvervsuddannelser, jf. lovbekendtgørelse nr. 171 af 2. marts 2011, foretages følgende ændring:";"171";"2011";"lov om erhvervsuddannelser";"lovbekendtgørelse"
"I lov om betalingstjenester og elektroniske penge, jf. lovbekendtgørelse nr. 365 af 26. april 2011, foretages følgende ændringer:";"365";"2011";"lov om betalingstjenester og elektroniske penge";"lovbekendtgørelse"
"I patentloven, jf. lovbekendtgørelse nr. 91 af 28. januar 2009, som ændret ved § 20 i lov nr. 579 af 1. juni 2010, foretages følgende ændringer:";"91";"2009";"patentloven";"lovbekendtgørelse"
"I varemærkeloven, jf. lovbekendtgørelse nr. 90 af 28. januar 2009, som ændret ved § 18 i lov nr. 579 af 1. juni 2010, foretages følgende ændringer:";"90";"2009";"varemærkeloven";"lovbekendtgørelse"
"I designloven, jf. lovbekendtgørelse nr. 89 af 28. januar 2009, som ændret ved § 19 i lov nr. 579 af 1. juni 2010, foretages følgende ændringer:";"89";"2009";"designloven";"lovbekendtgørelse"
"I lov om brugsmodeller, jf. lovbekendtgørelse nr. 88 af 28. januar 2009, foretages følgende ændringer:";"88";"2009";"lov om brugsmodeller";"lovbekendtgørelse"
"I fællesmærkeloven, lov nr. 342 af 6. juni 1991, foretages følgende ændringer:";"342";"1991";"fællesmærkeloven";"lov"
"I lov om hemmelige patenter, jf. lovbekendtgørelse nr. 732 af 27. november 1989, foretages følgende ændring:";"732";"1989";"lov om hemmelige patenter";"lovbekendtgørelse"
"I lov om arbejdstageres opfindelser, jf. lovbekendtgørelse nr. 131 af 18. marts 1986, som ændret ved § 51 i lov nr. 130 af 26. februar 1992 og § 44 i lov nr. 523 af 6. juni 2007, foretages følgende ændring:";"131";"1986";"lov om arbejdstageres opfindelser";"lovbekendtgørelse"
"I lov om tjenestemandspension, jf. lovbekendtgørelse nr. 489 af 6. maj 2010, foretages følgende ændringer:";"489";"2010";"lov om tjenestemandspension";"lovbekendtgørelse"
"I lov om pension til statens tjenestemænd m.v. i Grønland, jf. lovbekendtgørelse nr. 661 af 12. august 1993, som ændret ved § 6 i lov nr. 346 af 2. juni 1999, § 2 i lov nr. 1426 af 22. december 2004, § 5 i lov nr. 527 af 24. juni 2005 og § 2 i lov nr. 249 af 31. marts 2009, foretages følgende ændringer:";"661";"1993";"lov om pension til statens tjenestemænd m.v. i Grønland";"lovbekendtgørelse"
"I lov om erhvervsakademiuddannelser og professionsbacheloruddannelser, jf. lovbekendtgørelse nr. 882 af 8. august 2011, foretages følgende ændringer:";"882";"2011";"lov om erhvervsakademiuddannelser og professionsbacheloruddannelser";"lovbekendtgørelse"
"I lov om erhvervsrettet grunduddannelse og videregående uddannelse (videreuddannelsessystemet) for voksne, jf. lovbekendtgørelse nr. 881 af 8. august 2011, foretages følgende ændringer:";"881";"2011";"lov om erhvervsrettet grunduddannelse og videregående uddannelse (videreuddannelsessystemet) for voksne";"lovbekendtgørelse"
"I lov om universiteter (universitetsloven), jf. lovbekendtgørelse nr. 695 af 22. juni 2011, foretages følgende ændring:";"695";"2011";"lov om universiteter (universitetsloven)";"lovbekendtgørelse"
"I lov om maritime uddannelser, jf. lovbekendtgørelse nr. 207 af 4. marts 2011, foretages følgende ændring:";"207";"2011";"lov om maritime uddannelser";"lovbekendtgørelse"
"I lov om videregående kunstneriske ud­dan­nel­ses­ins­ti­tu­tioner under Kulturministeriet, jf. lovbekendtgørelse nr. 889 af 21. september 2000, som ændret ved lov nr. 1268 af 16. december 2009 og lov nr. 549 af 31. maj 2011, foretages følgende ændringer:";"889";"2000";"lov om videregående kunstneriske ud­dan­nel­ses­ins­ti­tu­tioner under Kulturministeriet";"lovbekendtgørelse"
"I lov om erhvervsakademiuddannelser og pro­fes­sions­bache­lor­uddannelser, jf. lovbekendtgørelse nr. 882 af 8. august 2011, foretages følgende ændringer:";"882";"2011";"lov om erhvervsakademiuddannelser og pro­fes­sions­bache­lor­uddannelser";"lovbekendtgørelse"
"I lov om medie- og journalisthøjskolen, jf. lovbekendtgørelse nr. 851 af 8. september 2009, foretages følgende ændringer:";"851";"2009";"lov om medie- og journalisthøjskolen";"lovbekendtgørelse"
"I lov om erhvervsakademier for videregående uddannelser, jf. lovbekendtgørelse nr. 850 af 8. september 2009, foretages følgende ændringer:";"850";"2009";"lov om erhvervsakademier for videregående uddannelser";"lovbekendtgørelse"
"I lov om professionshøjskoler for videregående uddannelser, jf. lovbekendtgørelse nr. 849 af 8. september 2009, foretages følgende ændringer:";"849";"2009";"lov om professionshøjskoler for videregående uddannelser";"lovbekendtgørelse"
"I lov om Centre for Videregående Uddannelse og andre selvejende institutioner for videregående uddannelser m.v., jf. lovbekendtgørelse nr. 228 af 17. marts 2006, som ændret ved § 1 i lov nr. 576 af 9. juni 2006 og § 9 i lov nr. 140 af 9. februar 2010, foretages følgende ændringer:";"228";"2006";"lov om Centre for Videregående Uddannelse og andre selvejende institutioner for videregående uddannelser m.v.";"lovbekendtgørelse"
"I lov om specialpædagogisk støtte ved videregående uddannelser, jf. lovbekendtgørelse nr. 210 af 1. marts 2007, som ændret ved § 2 i lov nr. 78 af 27. januar 2010, foretages følgende ændring:";"210";"2007";"lov om specialpædagogisk støtte ved videregående uddannelser";"lovbekendtgørelse"
"I lov om erhvervsrettet grunduddannelse og videregående uddannelse (videreuddannelsessystemet) for voksne, jf. lovbekendtgørelse nr. 881 af 8. august 2011, foretages følgende ændring:";"881";"2011";"lov om erhvervsrettet grunduddannelse og videregående uddannelse (videreuddannelsessystemet) for voksne";"lovbekendtgørelse"
"I lov om afgift af lønsum m.v., jf. lovbekendtgørelse nr. 466 af 22. maj 2006, som ændret bl.a. ved lov nr. 526 af 17. juni 2008 og § 2 i lov nr. 520 af 12. juni 2009 og senest ved § 1 i lov nr. 1361 af 8. december 2010, foretages følgende ændring:";"466";"2006";"lov om afgift af lønsum m.v.";"lovbekendtgørelse"
"I international købelov, lov nr. 733 af 7. december 1988, foretages følgende ændring:";"733";"1988";"international købelov";"lov"
"I lov om aftaler og andre retshandler på formuerettens område, jf. lovbekendtgørelse nr. 781 af 26. august 1996, foretages følgende ændring:";"781";"1996";"lov om aftaler og andre retshandler på formuerettens område";"lovbekendtgørelse"
"I lov om kommunal ejendomsskat, jf. lovbekendtgørelse nr. 1006 af 26. oktober 2009, som ændret ved § 17 i lov nr. 529 af 26. maj 2010, lov nr. 705 af 25. juni 2010 og lov nr. 1605 af 22. december 2010, foretages følgende ændring:";"1006";"2009";"lov om kommunal ejendomsskat";"lovbekendtgørelse"
"I pensionsafkastbeskatningsloven, jf. lovbekendtgørelse nr. 170 af 22. februar 2011, som ændret ved § 1 i lov nr. 1561 af 21. december 2010 og § 3 i lov nr. 599 af 14. juni 2011, foretages følgende ændring:";"170";"2011";"pensionsafkastbeskatningsloven";"lovbekendtgørelse"
"I lov om beskatningen af pensionsordninger m.v. (pensionsbeskatningsloven), jf. lovbekendtgørelse nr. 1246 af 15. oktober 2010, som ændret ved § 6 i lov nr. 513 af 7. juni 2006, § 2 i lov nr. 1561 af 21. december 2010, § 13 i lov nr. 221 af 21. marts 2011 og § 4 i lov nr. 599 af 14. juni 2011, foretages følgende ændring:";"1246";"2010";"lov om beskatningen af pensionsordninger m.v. (pensionsbeskatningsloven)";"lovbekendtgørelse"
"I lov om påligningen af indkomstskat til staten (ligningsloven), jf. lovbekendtgørelse nr. 1017 af 28. oktober 2011, som ændret senest ved § 2 i lov nr. 1061 af 22. november 2011, foretages følgende ændring:";"1017";"2011";"lov om påligningen af indkomstskat til staten (ligningsloven)";"lovbekendtgørelse"
"I lov om den skattemæssige behandling af gevinst og tab ved afståelse af aktier m.v. (aktieavancebeskatningsloven), jf. lovbekendtgørelse nr. 796 af 20. juni 2011, som ændret ved § 1 i lov nr. 624 af 14. juni 2011, foretages følgende ændring:";"796";"2011";"lov om den skattemæssige behandling af gevinst og tab ved afståelse af aktier m.v. (aktieavancebeskatningsloven)";"lovbekendtgørelse"
"I lov om beskatning ved dødsfald (dødsboskatteloven), jf. lovbekendtgørelse nr. 1362 af 26. november 2010, som ændret ved § 4 i lov nr. 460 af 31. maj 2000, § 3 i lov nr. 459 af 12. juni 2009, § 2 i lov nr. 174 af 4. marts 2011 og § 7 i lov nr. 221 af 21. marts 2011, foretages følgende ændring:";"1362";"2010";"lov om beskatning ved dødsfald (dødsboskatteloven)";"lovbekendtgørelse"
"I lov om beskatningen af pensionsordninger m.v. (pensionsbeskatningsloven), jf. lovbekendtgørelse nr. 1246 af 15. oktober 2010, som ændret ved § 6 i lov nr. 513 af 7. juni 2006, § 2 i lov nr. 1561 af 21. december 2010, § 13 i lov nr. 221 af 21. marts 2011 og § 4 i lov nr. 599 af 14. juni 2011, foretages følgende ændringer:";"1246";"2010";"lov om beskatningen af pensionsordninger m.v. (pensionsbeskatningsloven)";"lovbekendtgørelse"
"I lov om indkomstbeskatning af selvstændige erhvervsdrivende (virksomhedsskatteloven), jf. lovbekendtgørelse nr. 1075 af 10. september 2007, som ændret bl.a. ved § 19 i lov nr. 525 af 12. juni 2009 og senest ved § 13 i lov nr. 724 af 25. juni 2010, foretages følgende ændring:";"1075";"2007";"lov om indkomstbeskatning af selvstændige erhvervsdrivende (virksomhedsskatteloven)";"lovbekendtgørelse"
"I lov om indskud på etableringskonto og iværksætterkonto, jf. lovbekendtgørelse nr. 1012 af 5. oktober 2006, som ændret bl.a. ved § 5 i lov nr. 1580 af 20. december 2006 og senest ved § 10 i lov nr. 221 af 21. marts 2011, foretages følgende ændring:";"1012";"2006";"lov om indskud på etableringskonto og iværksætterkonto";"lovbekendtgørelse"
"I lov om indkomstbeskatning af aktieselskaber m.v. (selskabsskatteloven), jf. lovbekendtgørelse nr. 1376 af 7. december 2010, som ændret ved § 2 i lov nr. 513 af 7. juni 2006, § 7 i lov nr. 459 af 12. juni 2009, § 8 i lov nr. 254 af 30. marts 2011 og § 4 i lov nr. 624 af 14. juni 2011, foretages følgende ændringer:";"1376";"2010";"lov om indkomstbeskatning af aktieselskaber m.v. (selskabsskatteloven)";"lovbekendtgørelse"
"I lov om påligningen af indkomstskat til staten (ligningsloven), jf. lovbekendtgørelse nr. 1017 af 28. oktober 2011, som ændret ved § 1 i lov nr. 1337 af 19. december 2008, § 4 i lov nr. 462 af 12. juni 2009, § 1 i lov nr. 519 af 12. juni 2009, § 38 i lov nr. 698 af 25. juni 2010, § 3 i lov nr. 624 af 14. juni 2011 og § 2 i lov nr. 1061 af 22. november 2011, foretages følgende ændringer:";"1017";"2011";"lov om påligningen af indkomstskat til staten (ligningsloven)";"lovbekendtgørelse"
"I lov om skattemæssige afskrivninger (afskrivningsloven), jf. lovbekendtgørelse nr. 1191 af 11. oktober 2007, som ændret senest ved § 8 i lov nr. 221 af 21. marts 2011, foretages følgende ændring:";"1191";"2007";"lov om skattemæssige afskrivninger (afskrivningsloven)";"lovbekendtgørelse"
"I lov om den skattemæssige behandling af gevinst og tab ved afståelse af aktier m.v. (aktieavancebeskatningsloven), jf. lovbekendtgørelse nr. 796 af 20. juni 2011, som ændret ved § 1 i lov nr. 624 af 14. juni 2011, foretages følgende ændring:";"796";"2011";"lov om den skattemæssige behandling af gevinst og tab ved afståelse af aktier m.v. (aktieavancebeskatningsloven)";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1403 af 7. december 2010, som ændret senest ved § 2 i lov nr. 572 af 7. juni 2011, foretages følgende ændringer:";"1403";"2010";"kildeskatteloven";"lovbekendtgørelse"
"I lov om en børne- og ungeydelse, jf. lovbekendtgørelse nr. 964 af 19. september 2011, foretages følgende ændringer:";"964";"2011";"lov om en børne- og ungeydelse";"lovbekendtgørelse"
"I lov om afgift af lønsum m.v., jf. lovbekendtgørelse nr. 466 af 22. maj 2006, som ændret senest ved § 1 i lov nr. 1361 af 8. december 2010, foretages følgende ændring:";"466";"2006";"lov om afgift af lønsum m.v.";"lovbekendtgørelse"
"I lov om merværdiafgift (momsloven), jf. lovbekendtgørelse nr. 287 af 28. marts 2011, som ændret ved lov nr. 1134 af 4. december 2009, foretages følgende ændring:";"287";"2011";"lov om merværdiafgift (momsloven)";"lovbekendtgørelse"
"I skattekontrolloven, jf. lovbekendtgørelse nr. 819 af 27. juni 2011, som ændret ved § 117 i lov nr. 1336 af 19. december 2008, § 2 i lov nr. 462 af 12. juni 2009 og § 4 i lov nr. 1560 af 21. december 2010, foretages følgende ændringer:";"819";"2011";"skattekontrolloven";"lovbekendtgørelse"
"I lov om indkomstbeskatning af selvstændige erhvervsdrivende (virksomhedsskatteloven), jf. lov­bekendt­gørelse nr. 1075 af 10. september 2007, som ændret bl.a. ved § 2 i lov nr. 519 af 12. juni 2009 og senest ved § 13 i lov nr. 724 af 25. juni 2010, foretages følgende ændring:";"1075";"2007";"lov om indkomstbeskatning af selvstændige erhvervsdrivende (virksomhedsskatteloven)";"lov­bekendt­gørelse"
"I lov om beskatning af fortjeneste ved afståelse af fast ejendom (ejendomsavancebeskatningsloven), jf. lovbekendtgørelse nr. 891 af 17. august 2006, som ændret bl.a. ved § 5 i lov nr. 525 af 12. juni 2009 og senest ved § 2 i lov nr. 254 af 30. marts 2011, foretages følgende ændring:";"891";"2006";"lov om beskatning af fortjeneste ved afståelse af fast ejendom (ejendomsavancebeskatningsloven)";"lovbekendtgørelse"
"I lov om finansiel virksomhed, jf. lovbekendtgørelse nr. 885 af 8. august 2011, som ændret ved § 23 i lov nr. 718 af 25. juni 2010, § 2 i lov nr. 1553 af 21. december 2010, § 1 i lov nr. 1556 af 21. december 2010 og § 229 i lov nr. 456 af 18. maj 2011, foretages følgende ændring:";"885";"2011";"lov om finansiel virksomhed";"lovbekendtgørelse"
"I lov om statsgaranti til udviklingsvirksomhed, jf. lovbekendtgørelse nr. 150 af 17. marts 1999, foretages følgende ændring:";"150";"1999";"lov om statsgaranti til udviklingsvirksomhed";"lovbekendtgørelse"
"I lov om afgift af chokolade- og sukkervarer m.m. (chokoladeafgiftsloven), jf. lovbekendtgørelse nr. 567 af 3. august 1998, som ændret bl.a. ved § 1 i lov nr. 1583 af 20. december 2006 og § 1 i lov nr. 524 af 12. juni 2009 og senest ved § 5 i lov nr. 1385 af 21. december 2009, foretages følgende ændringer:";"567";"1998";"lov om afgift af chokolade- og sukkervarer m.m. (chokoladeafgiftsloven)";"lovbekendtgørelse"
"I lov om afgift af konsum-is, jf. lovbekendtgørelse nr. 888 af 17. august 2006, som ændret ved § 3 i lov nr. 523 af 17. juni 2008, § 81 i lov nr. 1336 af 19. december 2008 og § 2 i lov nr. 524 af 12. juni 2009, foretages følgende ændringer:";"888";"2006";"lov om afgift af konsum-is";"lovbekendtgørelse"
"I lov om afgift af mineralvand m.v., jf. lovbekendtgørelse nr. 109 af 22. januar 2007, som ændret ved § 86 i lov nr. 1336 af 19. december 2008, § 21 i lov nr. 1344 af 19. december 2008, § 3 i lov nr. 524 af 12. juni 2009 og § 7 i lov nr. 1385 af 21. december 2009, foretages følgende ændring:";"109";"2007";"lov om afgift af mineralvand m.v.";"lovbekendtgørelse"
"I lov om afgift efter brændstofforbrug m.v. for visse person- og varebiler (brændstofforbrugsafgiftsloven), jf. lovbekendtgørelse nr. 835 af 1. juli 2011, foretages følgende ændring:";"835";"2011";"lov om afgift efter brændstofforbrug m.v. for visse person- og varebiler (brændstofforbrugsafgiftsloven)";"lovbekendtgørelse"
